city,city_code,province,tier_group,tier_label,year,ntl_value,ntl_index,gdp_value,gdp_index,population_value,population_index
河源市,"442000000000",广东省,T3,Third-tier Cities,"2015",3983,226.05,7686800,129.97,366.41,103.19
河源市,"442000000000",广东省,T3,Third-tier Cities,"2016",3713,210.73,8478000,143.35,373,105.04
河源市,"442000000000",广东省,T3,Third-tier Cities,"2017",4728,268.33,9681000,163.69,373,105.04
河源市,"442000000000",广东省,T3,Third-tier Cities,"2018",5181,294.04,10069800,170.26,373,105.04
河源市,"442000000000",广东省,T3,Third-tier Cities,"2019",4919,279.17,10797500,182.57,373,105.04
河源市,"442000000000",广东省,T3,Third-tier Cities,"2020",5582,316.8,11143100,188.41,0,0
河源市,"442000000000",广东省,T3,Third-tier Cities,"2021",7280,413.17,12739100,215.4,372,104.76
河源市,"442000000000",广东省,T3,Third-tier Cities,"2022",6896,391.37,13023900,220.21,371,104.48
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2012",9227,100,48139500,100,693.2,100
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2013",12967,140.53,53795200,111.75,703.5,101.49
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2014",12856,139.33,59537100,123.68,716.2,103.32
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2015",13255,143.65,63208600,131.3,722.45,104.22
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2016",12078,130.9,69208800,143.77,730,105.31
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2017",15372,166.6,79400200,164.94,742,107.04
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2018",15329,166.13,90192400,187.36,755,108.92
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2019",15503,168.02,99036600,205.73,761,109.78
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2020",15274,165.54,100736600,209.26,0,0
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2021",17416,188.75,113305300,235.37,771,111.22
泉州市,"351000000000",福建省,T3,Third-tier Cities,"2022",17545,190.15,121029700,251.41,774,111.66
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2012",3472,100,15924800,100,558.9,100
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2013",4213,121.34,17403600,109.29,558.8,99.98
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2014",4575,131.77,18831000,118.25,562.3,100.61
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2015",4824,138.94,20178200,126.71,565.71,101.22
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2016",6039,173.93,21708300,136.32,569,101.81
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2017",8843,254.69,23344200,146.59,571,102.16
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2018",11248,323.96,24038600,150.95,573,102.52
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2019",14366,413.77,26635900,167.26,573,102.52
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2020",19359,557.57,27664600,173.72,0,0
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2021",15687,451.81,29966600,188.18,569,101.81
泰安市,"371000000000",山东省,T3,Third-tier Cities,"2022",12095,348.36,31956400,200.67,565,101.09
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2012",4502,100,25769400,100,506.4,100
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2013",8940,198.58,29020400,112.62,507.8,100.28
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2014",8542,189.74,31930700,123.91,508.5,100.41
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2015",7924,176.01,34949300,135.62,507.85,100.29
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2016",8625,191.58,38882900,150.89,508,100.32
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2017",10770,239.23,44245700,171.7,505,99.72
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2018",11851,263.24,47672400,185,503,99.33
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2019",12618,280.28,51073600,198.19,501,98.93
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2020",13458,298.93,52977700,205.58,0,0
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2021",13784,306.18,60352000,234.2,493,97.35
泰州市,"321000000000",江苏省,T3,Third-tier Cities,"2022",13705,304.42,63660600,247.04,488,96.37
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2012",366,100,10034000,100,505.2,100
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2013",2901,792.62,11565900,115.27,508.4,100.63
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2014",3081,841.8,12791200,127.48,508.9,100.73
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2015",3581,978.42,13693100,136.47,505.68,100.1
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2016",4603,1257.65,15006400,149.56,508,100.55
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2017",4659,1272.95,16989100,169.32,510,100.95
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2018",5821,1590.44,18955500,188.91,510,100.95
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2019",5563,1519.95,20649500,205.8,509,100.75
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2020",6323,1727.6,21708500,216.35,0,0
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2021",6498,1775.41,24493200,244.1,507,100.36
泸州市,"511000000000",四川省,T3,Third-tier Cities,"2022",7121,1945.63,26082100,259.94,504,99.76
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2012",9346,100,28992800,100,709.7,100
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2013",9862,105.52,30287100,104.46,692.3,97.55
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2014",9425,100.85,31960500,110.24,696.2,98.1
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2015",10056,107.6,34050300,117.44,728.45,102.64
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2016",10687,114.35,36936800,127.4,737,103.85
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2017",11218,120.03,41546000,143.3,737,103.85
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2018",13949,149.25,46134900,159.13,740,104.27
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2019",16135,172.64,50005600,172.48,745,104.97
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2020",18466,197.58,50819000,175.28,0,0
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2021",21485,229.88,53841500,185.71,752,105.96
洛阳市,"410000000000",河南省,T3,Third-tier Cities,"2022",19559,209.28,56751900,195.74,754,106.24
济南市,"370000000000",山东省,T2,Second-tier Cities,"2012",16208,100,53280000,100,609.2,100
济南市,"370000000000",山东省,T2,Second-tier Cities,"2013",11972,73.86,57657600,108.22,613.3,100.67
济南市,"370000000000",山东省,T2,Second-tier Cities,"2014",12784,78.87,63305100,118.82,621.6,102.04
济南市,"370000000000",山东省,T2,Second-tier Cities,"2015",12598,77.73,67380100,126.46,625.73,102.71
济南市,"370000000000",山东省,T2,Second-tier Cities,"2016",14038,86.61,72749400,136.54,633,103.91
济南市,"370000000000",山东省,T2,Second-tier Cities,"2017",16675,102.88,79338700,148.91,644,105.71
济南市,"370000000000",山东省,T2,Second-tier Cities,"2018",18115,111.77,86786400,162.89,656,107.68
济南市,"370000000000",山东省,T2,Second-tier Cities,"2019",19904,122.8,94433700,177.24,797,130.83
济南市,"370000000000",山东省,T2,Second-tier Cities,"2020",19809,122.22,101409100,190.33,0,0
济南市,"370000000000",山东省,T2,Second-tier Cities,"2021",23188,143.07,114135100,214.22,817,134.11
济南市,"370000000000",山东省,T2,Second-tier Cities,"2022",24016,148.17,120207300,225.61,820,134.6
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2012",4883,100,27898300,100,847.1,100
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2013",6643,136.04,30405100,108.99,847.8,100.08
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2014",6748,138.19,33015200,118.34,860.1,101.53
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2015",6651,136.21,36581000,131.12,867.44,102.4
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2016",6475,132.6,38819100,139.15,876,103.41
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2017",8600,176.12,41424300,148.48,883,104.24
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2018",9556,195.7,43368300,155.45,891,105.18
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2019",10628,217.65,43701700,156.65,894,105.54
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2020",11470,234.9,44339500,158.93,0,0
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2021",14959,306.35,50424400,180.74,895,105.65
济宁市,"371000000000",山东省,T3,Third-tier Cities,"2022",13554,277.58,53059400,190.19,888,104.83
海东市,"630000000000",青海省,T3,Third-tier Cities,"2012",281,100,2741300,100,0,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2013",526,187.19,3370200,122.94,170.5,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2014",693,246.62,3656900,133.4,172.4,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2015",667,237.37,3844000,140.23,170.23,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2016",856,304.63,4228000,154.23,171,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2017",863,307.12,4360400,159.06,172,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2018",803,285.77,4514600,164.69,173,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2019",669,238.08,4877300,177.92,173,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2020",2431,865.12,5146000,187.72,0,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2021",4492,1598.58,5547100,202.35,173,0
海东市,"630000000000",青海省,T3,Third-tier Cities,"2022",6410,2281.14,5627900,205.3,173,0
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2012",197,100,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2013",222,112.69,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2014",193,97.97,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2015",351,178.17,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2016",277,140.61,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2017",274,139.09,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2018",271,137.56,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2019",326,165.48,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2020",380,192.89,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2021",361,183.25,,,,
海北藏族自治州,"632000000000",青海省,T3,Third-tier Cities,"2022",412,209.14,,,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2012",181,100,1043500,100,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2013",235,129.83,1155600,110.74,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2014",170,93.92,1181800,113.25,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2015",136,75.14,1240800,118.91,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2016",174,96.13,1526800,146.32,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2017",213,117.68,1458200,139.74,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2018",277,153.04,1581700,151.58,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2019",287,158.56,1746600,167.38,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2020",280,154.7,1815600,173.99,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2021",361,199.45,1936100,185.54,,
海南藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2022",332,183.43,2002700,191.92,,
海口市,"460000000000",海南省,T2,Second-tier Cities,"2012",2931,100,8584869,100,161.6,100
海口市,"460000000000",海南省,T2,Second-tier Cities,"2013",5119,174.65,9894896.34,115.26,163.2,100.99
海口市,"460000000000",海南省,T2,Second-tier Cities,"2014",5266,179.67,10917021,127.17,165.3,102.29
海口市,"460000000000",海南省,T2,Second-tier Cities,"2015",5784,197.34,11431883.59,133.16,164.8,101.98
海口市,"460000000000",海南省,T2,Second-tier Cities,"2016",6311,215.32,13031432.17,151.8,167,103.34
海口市,"460000000000",海南省,T2,Second-tier Cities,"2017",7445,254.01,14211680.05,165.54,171,105.82
海口市,"460000000000",海南省,T2,Second-tier Cities,"2018",7348,250.7,15355518.16,178.87,178,110.15
海口市,"460000000000",海南省,T2,Second-tier Cities,"2019",7280,248.38,16788714,195.56,183,113.24
海口市,"460000000000",海南省,T2,Second-tier Cities,"2020",6959,237.43,17998077,209.65,0,0
海口市,"460000000000",海南省,T2,Second-tier Cities,"2021",8268,282.09,20383423.31,237.43,216,133.66
海口市,"460000000000",海南省,T2,Second-tier Cities,"2022",7893,269.29,21629847,251.95,221,136.76
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2012",791,100,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2013",951,120.23,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2014",1729,218.58,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2015",1864,235.65,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2016",1490,188.37,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2017",1990,251.58,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2018",2310,292.04,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2019",2302,291.02,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2020",1911,241.59,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2021",1740,219.97,,,,
海西蒙古族藏族自治州,"633000000000",青海省,T3,Third-tier Cities,"2022",1626,205.56,,,,
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2012",7201,100,35572100,100,423.7,100
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2013",7959,110.53,38012400,106.86,425.3,100.38
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2014",8218,114.12,40297700,113.28,428,101.01
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2015",7317,101.61,41891800,117.77,429.6,101.39
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2016",7893,109.61,44757500,125.82,432,101.96
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2017",9275,128.8,47813200,134.41,433,102.19
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2018",10160,141.09,35729800,100.44,434,102.43
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2019",11885,165.05,36424200,102.4,434,102.43
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2020",13600,188.86,36735400,103.27,0,0
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2021",15283,212.23,42006200,118.09,434,102.43
淄博市,"370000000000",山东省,T3,Third-tier Cities,"2022",15615,216.84,44025900,123.77,431,101.72
淮北市,"341000000000",安徽省,T3,Third-tier Cities,"2012",3113,100,6361549,100,218.3,100
